bn:00000004n	صفر
bn:00104589a	چھوٹا
bn:00104594a	فوری
bn:00104594a	قریب
bn:00104595a	فوری
bn:00104596a	فوری
bn:00104628a	غیر
bn:00104643a	ضروری
bn:00104646a	ناقص
bn:00104652a	شاہی
bn:00104655a	عارضی
bn:00104660a	غیر
bn:00104661a	غیر
bn:00104676a	بنیادی
bn:00104680a	اہم
bn:00104680a	ضروری
bn:00104681a	اہم
bn:00104687a	ناممکن
bn:00104688a	ناممکن
bn:00104707a	قانونی
bn:00104708a	غلط
bn:00104757a	غلط
bn:00104767a	ناکافی
bn:00104789a	افتتاحی
bn:00104808a	ناراض
bn:00104809a	غیر
bn:00104809a	یقینی
bn:00104872a	مثبت
bn:00104880a	غلط
bn:00104922a	غیر
bn:00104928a	آزاد
bn:00104934a	غیر
bn:00104946a	غیر
bn:00104964a	لازمی
bn:00104964a	ناگزیر
bn:00104969a	مبہم
bn:00104971a	انفرادی
bn:00104971a	منفرد
bn:00104971a	واحد
bn:00104972a	انفرادی
bn:00104973a	انفرادی
bn:00104992a	نرم
bn:00104995a	صنعتی
bn:00104996a	صنعتی
bn:00104997a	صنعتی
bn:00105012a	نااہل
bn:00105024a	ناگزیر
bn:00105025a	ناگزیر
bn:00105025a	یقینی
bn:00105055a	کم
bn:00105056a	کم
bn:00105064a	لامحدود
bn:00105081a	سخت
bn:00105084a	رسمی
bn:00105098a	گناہ
bn:00105104a	آباد
bn:00105115a	انسانی
bn:00105115a	غیر
bn:00105119a	ابتدائی
bn:00105122a	زخمی
bn:00105130a	اندرونی
bn:00105131a	اندرونی
bn:00105132a	اندرونی
bn:00105136a	گناہ
bn:00105150a	غیر
bn:00105161a	پاگل
bn:00105175a	متاثر
bn:00105183a	داخلی
bn:00105217a	غیر
bn:00105241a	ذہنی
bn:00105251a	شدید
bn:00105272a	منحصر
bn:00105275a	مند
bn:00105276a	دلچسپ
bn:00105280a	عبوری
bn:00105281a	اندرونی
bn:00105288a	درمیانی
bn:00105292a	اندرونی
bn:00105305a	مخلوط
bn:00105352a	افتتاحی
bn:00105390a	غیر
bn:00105394a	شامل
bn:00105394a	ملوث
bn:00105395a	ملوث
bn:00105396a	ملوث
bn:00105470a	الگ
bn:00105516a	جاپانی
bn:00105527a	مزاحیہ
bn:00105531a	یہودی
bn:00105540a	مشترکہ
bn:00105541a	مشترکہ
bn:00105553a	چھوٹا
bn:00105564a	لذیذ
bn:00105585a	نوجوان
bn:00105617a	مہربان
bn:00105622a	متحرک
bn:00105634a	طاقتور
bn:00105645a	مشہور
bn:00105645a	معلوم
bn:00105688a	غیر
bn:00105722a	بڑا
bn:00105739a	آخری
bn:00105739a	پچھلا
bn:00105739a	کافی
bn:00105739a	گذشتہ
bn:00105740a	آخری
bn:00105740a	پچھلا
bn:00105741a	آخری
bn:00105742a	آخری
bn:00105748a	مستقل
bn:00105752a	جدید
bn:00105752a	حالیہ
bn:00105753a	مرحوم
bn:00105763a	تازہ
bn:00105792a	غیر
bn:00105799a	سست
bn:00105821a	پتلا
bn:00105821a	پتلی
bn:00105825a	ترین
bn:00105825a	کم
bn:00105834a	بایاں
bn:00105835a	باقی
bn:00105848a	قانونی
bn:00105849a	قانونی
bn:00105850a	قانونی
bn:00105853a	افسانوی
bn:00105858a	بہت
bn:00105858a	متعدد
bn:00105860a	قانونی
bn:00105862a	جائز
bn:00105862a	منطقی
bn:00105863a	جائز
bn:00105886a	کم
bn:00105891a	کم
bn:00105937a	کم
bn:00105937a	ہلکا
bn:00105941a	ہلکا
bn:00105942a	ہلکا
bn:00105943a	ہلکا
bn:00105945a	ہلکا
bn:00105977a	طرح
bn:00105981a	ممکن
bn:00105982a	ممکنہ
bn:00105999a	محدود
bn:00106000a	محدود
bn:00106006a	غیر
bn:00106019a	لسانی
bn:00106021a	لسانی
bn:00106033a	مائع
bn:00106039a	درج
bn:00106044a	ادبی
bn:00106058a	تھوڑا
bn:00106058a	معمولی
bn:00106058a	چھوٹا
bn:00106058a	کم
bn:00106059a	تھوڑا
bn:00106059a	چھوٹا
bn:00106059a	کم
bn:00106060a	چھوٹا
bn:00106062a	مختصر
bn:00106062a	چھوٹا
bn:00106070a	زندہ
bn:00106088a	زندہ
bn:00106089a	زندہ
bn:00106090a	زندہ
bn:00106108a	مقامی
bn:00106109a	مقامی
bn:00106113a	واقع
bn:00106117a	منطقی
bn:00106120a	تنہا
bn:00106122a	اکیلا
bn:00106122a	تنہا
bn:00106124a	طویل
bn:00106125a	طویل
bn:00106125a	لمبا
bn:00106173a	سست
bn:00106174a	کھلنا
bn:00106192a	بلند
bn:00106201a	خوبصورت
bn:00106205a	کم
bn:00106206a	کم
bn:00106207a	کم
bn:00106208a	کم
bn:00106209a	کم
bn:00106242a	وفادار
bn:00106249a	بد
bn:00106250a	خوش
bn:00106251a	خوش
bn:00106254a	گرم
bn:00106261a	پاگل
bn:00106266a	خوفناک
bn:00106318a	مقناطیسی
bn:00106332a	بڑا
bn:00106332a	خاص
bn:00106333a	بڑا
bn:00106334a	بڑا
bn:00106335a	بڑا
bn:00106355a	مردانہ
bn:00106408a	بہت
bn:00106408a	متعدد
bn:00106408a	کئی
bn:00106422a	سمندری
bn:00106423a	بحری
bn:00106427a	ازدواجی
bn:00106429a	نمایاں
bn:00106429a	واضح
bn:00106430a	واضح
bn:00106453a	مردانہ
bn:00106463a	بڑا
bn:00106478a	مادی
bn:00106479a	جسمانی
bn:00106503a	بالغ
bn:00106504a	بالغ
bn:00106504a	پختہ
bn:00106505a	بالغ
bn:00106506a	تیار
bn:00106506a	پختہ
bn:00106524a	مضبوط
bn:00106527a	اہم
bn:00106554a	طبی
bn:00106555a	طبی
bn:00106570a	نرم
bn:00106601a	ذہنی
bn:00106602a	ذہنی
bn:00106620a	صرف
bn:00106713a	طاقتور
bn:00106719a	نرم
bn:00106719a	ہلکا
bn:00106755a	کم
bn:00106764a	معمولی
bn:00106764a	چھوٹا
bn:00106765a	معمولی
bn:00106765a	چھوٹا
bn:00106766a	معمولی
bn:00106768a	کم
bn:00106773a	چھوٹا
bn:00106773a	چھوٹے
bn:00106792a	غلط
bn:00106796a	غیر
bn:00106801a	لاپتہ
bn:00106816a	متحرک
bn:00106822a	جدید
bn:00106831a	جدید
bn:00106832a	جدید
bn:00106911a	خوفناک
bn:00106928a	اخلاقی
bn:00106935a	زیادہ
bn:00106935a	مزید
bn:00106936a	زیادہ
bn:00106936a	مزید
bn:00106953a	اکثر
bn:00106953a	زیادہ
bn:00106989a	متحرک
bn:00106990a	متحرک
bn:00106995a	بہت
bn:00106995a	زیادہ
bn:00107028a	متعدد
bn:00107040a	خاموش
bn:00107043a	بلدیاتی
bn:00107090a	پراسرار
bn:00107104a	ننگا
bn:00107108a	نامعلوم
bn:00107118a	تنگ
bn:00107118a	کم
bn:00107119a	تنگ
bn:00107119a	کم
bn:00107120a	تنگ
bn:00107134a	پیدائشی
bn:00107136a	قومی
bn:00107137a	قومی
bn:00107138a	قومی
bn:00107139a	قومی
bn:00107140a	قومی
bn:00107144a	مقامی
bn:00107151a	فطری
bn:00107151a	قدرتی
bn:00107152a	قدرتی
bn:00107153a	قدرتی
bn:00107154a	قدرتی
bn:00107156a	خام
bn:00107159a	حقیقت
bn:00107164a	بیمار
bn:00107165a	بحری
bn:00107177a	صاف
bn:00107182a	ضروری
bn:00107182a	لازمی
bn:00107183a	ضروری
bn:00107194a	ضروری
bn:00107198a	منفی
bn:00107199a	منفی
bn:00107200a	منفی
bn:00107209a	سیاہ
bn:00107237a	خالص
bn:00107256a	اعصابی
bn:00107262a	غیر
bn:00107267a	تازہ
bn:00107267a	جدید
bn:00107267a	نئی
bn:00107267a	نئے
bn:00107267a	نیا
bn:00107268a	نئے
bn:00107268a	نیا
bn:00107269a	نئی
bn:00107269a	نئے
bn:00107269a	نیا
bn:00107322a	شریف
bn:00107440a	تنہا
bn:00107587a	عام
bn:00107587a	معمولی
bn:00107598a	شمالی
bn:00107610a	شمالی
bn:00107611a	شمالی
bn:00107612a	شمالی
bn:00107627a	قابل
bn:00107641a	جوہری
bn:00107643a	جوہری
bn:00107649a	عددی
bn:00107651a	عددی
bn:00107686a	تاریک
bn:00107686a	غیر
bn:00107686a	مبہم
bn:00107686a	واضح
bn:00107687a	نامعلوم
bn:00107706a	واضح
bn:00107714a	پیشہ
bn:00107715a	مقبوضہ
bn:00107730a	بصری
bn:00107732a	عجیب
bn:00107733a	عجیب
bn:00107734a	عجیب
bn:00107770a	سرکاری
bn:00107771a	سرکاری
bn:00107772a	سرکاری
bn:00107786a	بوڑھا
bn:00107786a	پرانا
bn:00107787a	بوڑھا
bn:00107787a	قدیم
bn:00107787a	پرانا
bn:00107788a	بوڑھا
bn:00107788a	پرانا
bn:00107791a	سابقہ
bn:00107862a	طرفہ
bn:00107877a	شفاف
bn:00107879a	کھلنا
bn:00107880a	ظاہر
bn:00107880a	کھلنا
bn:00107881a	کھلنا
bn:00107883a	کھلنا
bn:00107884a	کھلنا
bn:00107885a	کھلنا
bn:00107886a	کھلنا
bn:00107888a	کھلنا
bn:00107889a	کھلنا
bn:00107941a	زبانی
bn:00107960a	منظم
bn:00107963a	عام
bn:00107964a	نامیاتی
bn:00107970a	تنظیمی
bn:00107976a	مشرقی
bn:00107979a	اصل
bn:00107980a	اصل
bn:00107981a	اصل
bn:00108011a	دوسرا
bn:00108011a	دوسری
bn:00108011a	دیگر
bn:00108011a	غیر
bn:00108012a	دوسرا
bn:00108015a	ضائع
bn:00108027a	بیرونی
bn:00108039a	غیر
bn:00108059a	بیرونی
bn:00108060a	بیرونی
bn:00108061a	بیرونی
bn:00108062a	بیرونی
bn:00108069a	نمایاں
bn:00108246a	متوازی
bn:00108279a	خطرناک
bn:00108288a	الگ
bn:00108290a	جزوی
bn:00108295a	خاص
bn:00108295a	مخصوص
bn:00108296a	خاص
bn:00108296a	مخصوص
bn:00108297a	خاص
bn:00108320a	پچھلا
bn:00108320a	گذشتہ
bn:00108321a	سابق
bn:00108321a	پچھلا
bn:00108363a	پرامن
bn:00108428a	کردہ
bn:00108442a	کامل
bn:00108482a	عمودی
bn:00108484a	پریشان
bn:00108488a	ذاتی
bn:00108489a	ذاتی
bn:00108490a	ذاتی
bn:00108539a	صوتی
bn:00108566a	جسمانی
bn:00108567a	جسمانی
bn:00108568a	جسمانی
bn:00108569a	جسمانی
bn:00108570a	جسمانی
bn:00108605a	گلابی
bn:00108644a	خاموش
bn:00108649a	صاف
bn:00108650a	صاف
bn:00108680a	خوشگوار
bn:00108681a	خوشگوار
bn:00108685a	خوش
bn:00108716a	مثبت
bn:00108758a	سیاسی
bn:00108759a	سیاسی
bn:00108760a	سیاسی
bn:00108798a	غریب
bn:00108799a	غریب
bn:00108803a	مقبول
bn:00108806a	مقبول
bn:00108807a	عوامی
bn:00108807a	مقبول
bn:00108822a	مثبت
bn:00108823a	مثبت
bn:00108829a	ممکن
bn:00108829a	ممکنہ
bn:00108830a	ممکنہ
bn:00108861a	طاقتور
bn:00108862a	مضبوط
bn:00108878a	طاقتور
bn:00108880a	عملی
bn:00108910a	قیمتی
bn:00108913a	درست
bn:00108913a	عین
bn:00108931a	قابل
bn:00108940a	حاملہ
bn:00108965a	تیار
bn:00108977a	موجودہ
bn:00108978a	حاضر
bn:00108978a	موجود
bn:00108984a	محفوظ
bn:00108985a	صدارتی
bn:00108988a	فوری
bn:00108998a	خوبصورت
bn:00108999a	خوبصورت
bn:00109016a	قدیم
bn:00109026a	ذاتی
bn:00109026a	نجی
bn:00109028a	خفیہ
bn:00109045a	ممکنہ
bn:00109046a	عارضی
bn:00109067a	ورانہ
bn:00109068a	ورانہ
bn:00109069a	ورانہ
bn:00109070a	پیشہ
bn:00109073a	تکنیکی
bn:00109077a	گہرا
bn:00109114a	صحیح
bn:00109114a	مناسب
bn:00109115a	مناسب
bn:00109117a	صحیح
bn:00109117a	مناسب
bn:00109119a	نبوی
bn:00109123a	متناسب
bn:00109195a	نفسیاتی
bn:00109196a	نفسیاتی
bn:00109211a	عام
bn:00109211a	عوامی
bn:00109212a	عوامی
bn:00109216a	شائع
bn:00109244a	خالص
bn:00109244a	صاف
bn:00109245a	خالص
bn:00109246a	خالص
bn:00109247a	خالص
bn:00109317a	اہل
bn:00109319a	محدود
bn:00109345a	تیز
bn:00109345a	فوری
bn:00109347a	تیز
bn:00109358a	خاموش
bn:00109359a	خاموش
bn:00109377a	نسلی
bn:00109378a	نسلی
bn:00109391a	اصل
bn:00109391a	انقلابی
bn:00109391a	بنیادی
bn:00109437a	تیز
bn:00109438a	تیز
bn:00109440a	نایاب
bn:00109440a	کم
bn:00109441a	کم
bn:00109442a	نایاب
bn:00109468a	خام
bn:00109469a	خام
bn:00109470a	خام
bn:00109471a	خام
bn:00109473a	نرم
bn:00109485a	تیار
bn:00109486a	تیار
bn:00109487a	تیار
bn:00109488a	تیار
bn:00109495a	اصل
bn:00109501a	پسندانہ
bn:00109507a	سمجھدار
bn:00109507a	مناسب
bn:00109514a	باغی
bn:00109521a	تازہ
bn:00109521a	حالیہ
bn:00109544a	شدہ
bn:00109632a	باقاعدہ
bn:00109633a	باقاعدہ
bn:00109634a	باقاعدہ
bn:00109635a	باقاعدہ
bn:00109636a	باقاعدہ
bn:00109637a	باقاعدہ
bn:00109650a	متعلقہ
bn:00109651a	متعلقہ
bn:00109661a	روحانی
bn:00109661a	مذہبی
bn:00109662a	مذہبی
bn:00109740a	متعدد
bn:00109740a	مختلف
bn:00109740a	کئی
bn:00109742a	دار
bn:00109752a	محدود
bn:00109833a	امیر
bn:00109834a	امیر
bn:00109835a	امیر
bn:00109836a	امیر
bn:00109848a	صحیح
bn:00109849a	درست
bn:00109849a	صحیح
bn:00109871a	سخت
bn:00109872a	سخت
bn:00109874a	سخت
bn:00109884a	تیار
bn:00109969a	شاہی
bn:00109970a	شاہی
bn:00109982a	سخت
bn:00109982a	مشکل
bn:00109997a	دیہی
bn:00109998a	دیہی
bn:00110004a	روسی
bn:00110006a	آلود
bn:00110031a	مقدس
bn:00110032a	مقدس
bn:00110046a	محفوظ
bn:00110047a	محفوظ
bn:00110064a	بیمار
bn:00110076a	جیسا
bn:00110077a	جیسا
bn:00110116a	مطمئن
bn:00110175a	سائنسی
bn:00110176a	سائنسی
bn:00110234a	بروقت
bn:00110235a	موسمی
bn:00110237a	سابق
bn:00110247a	ثانوی
bn:00110253a	خفیہ
bn:00110254a	خفیہ
bn:00110269a	محفوظ
bn:00110270a	محفوظ
bn:00110291a	منتخب
bn:00110292a	انتخابی
bn:00110292a	منتخب
bn:00110409a	حساس
bn:00110410a	حساس
bn:00110423a	الگ
bn:00110423a	علیحدہ
bn:00110425a	الگ
bn:00110444a	سنجیدہ
bn:00110444a	سنگین
bn:00110445a	سنجیدہ
bn:00110445a	سنگین
bn:00110469a	متعدد
bn:00110469a	چند
bn:00110469a	کئی
bn:00110470a	کئی
bn:00110471a	سخت
bn:00110472a	سخت
bn:00110486a	جنسی
bn:00110487a	جنسی
bn:00110501a	کم
bn:00110516a	تیز
bn:00110517a	تیز
bn:00110518a	تیز
bn:00110561a	مختصر
bn:00110562a	مختصر
bn:00110620a	اہم
bn:00110620a	حقیقی
bn:00110621a	اہم
bn:00110624a	خاموش
bn:00110649a	سادہ
bn:00110658a	مخلص
bn:00110668a	شدہ
bn:00110668a	غیر
bn:00110743a	پتلا
bn:00110767a	آہستہ
bn:00110767a	سست
bn:00110768a	آہستہ
bn:00110768a	سست
bn:00110772a	سست
bn:00110788a	چھوٹا
bn:00110789a	ہوشیار
bn:00110803a	ہموار
bn:00110804a	ہموار
bn:00110842a	سماجی
bn:00110842a	معاشرتی
bn:00110843a	سماجی
bn:00110844a	سماجی
bn:00110845a	سماجی
bn:00110858a	نرم
bn:00110859a	نرم
bn:00110860a	آہستہ
bn:00110860a	نرم
bn:00110879a	شمسی
bn:00110887a	ٹھوس
bn:00110888a	ٹھوس
bn:00110889a	ٹھوس
bn:00110890a	ٹھوس
bn:00110891a	ٹھوس
bn:00110893a	ٹھوس
bn:00110894a	ٹھوس
bn:00110911a	بعض
bn:00110911a	کوئی
bn:00110939a	درست
bn:00110961a	جنوبی
bn:00110963a	جنوبی
bn:00110964a	جنوبی
bn:00110984a	کم
bn:00110995a	خاص
bn:00110996a	خاص
bn:00111001a	خاص
bn:00111005a	مخصوص
bn:00111042a	روحانی
bn:00111043a	روحانی
bn:00111083a	ضائع
bn:00111087a	سیدھا
bn:00111108a	مستحکم
bn:00111108a	والا
bn:00111109a	مستحکم
bn:00111129a	معیاری
bn:00111130a	معیاری
bn:00111131a	معیاری
bn:00111135a	کھڑے
bn:00111175a	ثابت
bn:00111209a	سخت
bn:00111210a	سخت
bn:00111262a	سیدھا
bn:00111264a	سیدھا
bn:00111281a	عجیب
bn:00111281a	غریب
bn:00111281a	معمولی
bn:00111282a	اجنبی
bn:00111282a	عجیب
bn:00111312a	مضبوط
bn:00111313a	مضبوط
bn:00111344a	سخت
bn:00111370a	ذہنی
bn:00111409a	کامیاب
bn:00111418a	کافی
bn:00111458a	سطحی
bn:00111503a	اعلی
bn:00111523a	حیران
bn:00111528a	معطل
bn:00111563a	علامتی
bn:00111564a	علامتی
bn:00111566a	ہمدرد
bn:00111567a	ہمدرد
bn:00111591a	مترادف
bn:00111630a	اونچا
bn:00111630a	بلند
bn:00111630a	لمبا
bn:00111673a	تنگ
bn:00111673a	مضبوط
bn:00111684a	تکنیکی
bn:00111685a	تکنیکی
bn:00111760a	خوفناک
bn:00111824a	موٹا
bn:00111826a	موٹا
bn:00111843a	پتلا
bn:00111843a	پتلی
bn:00111859a	مکمل
bn:00111923a	تنگ
bn:00111940a	بروقت
bn:00112025a	سخت
bn:00112025a	مشکل
bn:00112026a	سخت
bn:00112043a	روایتی
bn:00112044a	روایتی
bn:00112051a	یافتہ
bn:00112100a	قبائلی
bn:00112142a	پریشان
bn:00112146a	اصل
bn:00112146a	درست
bn:00112146a	سچا
bn:00112229a	آخری
bn:00112230a	آخری
bn:00112235a	جدید
bn:00112254a	قابل
bn:00112254a	قاصر
bn:00112255a	قابل
bn:00112258a	قبول
bn:00112266a	غیر
bn:00112328a	غیر
bn:00112345a	غیر
bn:00112354a	غیر
bn:00112398a	مسلسل
bn:00112398a	منقطع
bn:00112420a	یقینی
bn:00112425a	غیر
bn:00112428a	غیر
bn:00112468a	غیر
bn:00112468a	معمولی
bn:00112485a	غیر
bn:00112501a	غیر
bn:00112514a	غیر
bn:00112563a	مبہم
bn:00112604a	غیر
bn:00112604a	ناپسندیدہ
bn:00112632a	شدہ
bn:00112632a	غیر
bn:00112658a	غیر
bn:00112659a	غیر
bn:00112665a	پریشان
bn:00112668a	ضائع
bn:00112698a	غیر
bn:00112714a	غیر
bn:00112714a	متوقع
bn:00112731a	ناواقف
bn:00112770a	بدقسمت
bn:00112813a	ناخوش
bn:00112821a	مند
bn:00112843a	یکساں
bn:00112882a	غیر
bn:00112891a	غیر
bn:00112908a	متحد
bn:00112923a	نامعلوم
bn:00112987a	غیر
bn:00112987a	فطری
bn:00112990a	ضروری
bn:00112990a	غیر
bn:00113008a	خالی
bn:00113012a	سرکاری
bn:00113012a	غیر
bn:00113101a	غیر
bn:00113118a	حقیقی
bn:00113248a	کھڑا
bn:00113290a	ناکام
bn:00113316a	جنگلی
bn:00113366a	معمولی
bn:00113367a	معمولی
bn:00113431a	پریشان
bn:00113439a	شہری
bn:00113440a	شہری
bn:00113452a	قابل
bn:00113454a	عادی
bn:00113455a	مفید
bn:00113474a	خالی
bn:00113486a	درست
bn:00113489a	قابل
bn:00113489a	قیمتی
bn:00113490a	قیمتی
bn:00113501a	متغیر
bn:00113502a	متغیر
bn:00113503a	متغیر
bn:00113509a	مختلف
bn:00113514a	مختلف
bn:00113536a	پرانا
bn:00113548a	زبانی
bn:00113548a	لفظی
bn:00113610a	زبردست
bn:00113610a	شدید
bn:00113610a	مضبوط
bn:00113639a	ظاہر
bn:00113648a	واضح
bn:00113655a	ورانہ
bn:00113655a	پیشہ
bn:00113698a	گرم
bn:00113699a	گرم
bn:00113710a	محتاط
bn:00113718a	کمزور
bn:00113737a	کم
bn:00113737a	کمزور
bn:00113770a	خوش
bn:00113770a	مقدم
bn:00113773a	اچھا
bn:00113773a	ٹھیک
bn:00113774a	اچھا
bn:00113813a	مغربی
bn:00113814a	مغربی
bn:00113815a	مغربی
bn:00113818a	گیلے
bn:00113830a	سفید
bn:00113831a	سفید
bn:00113852a	سارا
bn:00113852a	سب
bn:00113852a	پورا
bn:00113852a	پوری
bn:00113852a	کل
bn:00113858a	وسیع
bn:00113870a	جنگلی
bn:00113877a	راضی
bn:00113940a	بد
bn:00113944a	بد
bn:00113948a	قابل
bn:00113957a	تحریری
bn:00113959a	غلط
bn:00113968a	زرد
bn:00113968a	پیلا
bn:00113986a	پیلا
bn:00114047r	بہت
bn:00114047r	زیادہ
bn:00114048r	بہت
bn:00114048r	زیادہ
bn:00114073r	تقریبا
bn:00114073r	میں
bn:00114073r	کم
bn:00114074r	کم
bn:00114075r	میں
bn:00114075r	کم
bn:00114075r	گرد
bn:00114076r	کم
bn:00114078r	کم
bn:00114079r	تقریبا
bn:00114080r	میں
bn:00114081r	میں
bn:00114084r	سے
bn:00114086r	میں
bn:00114088r	میں
bn:00114089r	اچانک
bn:00114091r	بالکل
bn:00114097r	سے
bn:00114102r	اچانک
bn:00114117r	میں
bn:00114117r	واقعی
bn:00114118r	حقیقت
bn:00114118r	میں
bn:00114165r	بعد
bn:00114165r	میں
bn:00114196r	سے
bn:00114203r	بالکل
bn:00114203r	تر
bn:00114203r	طور
bn:00114210r	اچانک
bn:00114216r	البتہ
bn:00114216r	بھی
bn:00114234r	صرف
bn:00114234r	ہی
bn:00114243r	سے
bn:00114246r	بھی
bn:00114246r	سے
bn:00114246r	نے
bn:00114246r	کو
bn:00114250r	ہمیشہ
bn:00114252r	ہمیشہ
bn:00114281r	نے
bn:00114281r	کو
bn:00114286r	سے
bn:00114301r	سے
bn:00114306r	بھی
bn:00114307r	جلد
bn:00114307r	سے
bn:00114318r	بظاہر
bn:00114319r	سے
bn:00114319r	طور
bn:00114339r	میں
bn:00114344r	سے
bn:00114354r	نے
bn:00114354r	کو
bn:00114354r	ہی
bn:00114363r	سے
bn:00114422r	طور
bn:00114422r	میں
bn:00114428r	ہی
bn:00114450r	بخود
bn:00114455r	دور
bn:00114472r	واپس
bn:00114504r	سے
bn:00114504r	شاید
bn:00114504r	صرف
bn:00114504r	ہی
bn:00114513r	جلد
bn:00114513r	ہی
bn:00114523r	شاید
bn:00114541r	تر
bn:00114541r	میں
bn:00114541r	والا
bn:00114585r	سے
bn:00114625r	سے
bn:00114625r	مصروفیت
bn:00114626r	صرف
bn:00114626r	لیکن
bn:00114626r	محض
bn:00114626r	ہی
bn:00114633r	بعد
bn:00114634r	تر
bn:00114634r	سے
bn:00114663r	سے
bn:00114694r	نہیں
bn:00114694r	یقینا
bn:00114731r	سے
bn:00114740r	واضح
bn:00114763r	سے
bn:00114772r	سے
bn:00114778r	عام
bn:00114784r	نسبتا
bn:00114825r	سے
bn:00114843r	برعکس
bn:00114852r	سے
bn:00114859r	سے
